greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
167.0,152.0,5.5,3.01,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,146.0,5.0,3.6,Penn State (Pennsylvania State University),USA,Public,423,27923,6.5,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,153.0,3.5,3.2,UC Irvine,USA,Public,591,29326,6.5,88,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,170.0,4.0,3.49,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,170.0,4.5,3.82,Carnegie  Mellon University (CMU),USA,Public,762,32954,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,165.0,4.0,3.92,Carnegie  Mellon University (CMU),USA,Public,628,50930,6.0,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,5.0,3.52,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,167.0,4.5,3.5,"University Of California, Los Angeles (UCLA)",USA,Public,384,51166,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,164.0,5.0,3.54,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,150.0,5.5,4.0,The University Of Wisconsin - Madison,USA,Public,679,49320,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,151.0,4.5,3.5,Michigan State University,USA,Public,266,38190,7.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,151.0,4.5,3.5,University Of Cincinnati,USA,Public,800,26960,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,152.0,4.5,3.95,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,170.0,5.5,4.0,"University Of Michigan, Ann Arbor",USA,Public,737,49542,7.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,166.0,4.0,4.8,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.5,3.75,University Of Chicago,USA,Public,438,26960,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,165.0,5.5,3.9,University Of Chicago,USA,Public,305,40160,6.0,98,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
148.0,168.0,3.5,3.76,Carnegie Mellon University (CMU),USA,Public,301,27666,7.0,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,151.0,5.5,3.99,University Of Delaware,USA,Public,248,53963,6.5,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,167.0,4.0,2.65,University Of Chicago,USA,Public,262,47194,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,163.0,4.0,3.6,University Of Chicago,USA,Public,283,52243,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,168.0,5.0,3.88,The University Of Southern California (USC),USA,Public,800,44436,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,163.0,5.0,4.0,University Of Virginia,USA,Public,115,51940,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,168.0,5.0,3.99,"University Of Michigan, Ann Arbor",USA,Public,449,53330,6.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,162.0,0.0,3.8,University Of Pittsburgh,USA,Public,728,53397,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,3.0,3.87,University Of Texas At Austin (UT Austin),USA,Public,581,41775,6.5,88,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,5.0,3.97,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,160.0,3.0,4.0,(SUNY) University At Buffalo,USA,Public,362,25187,6.5,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,5.0,3.98,"University Of Michigan, Ann Arbor",USA,Public,793,37977,6.5,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,4.5,3.95,"University Of Michigan, Ann Arbor",USA,Public,256,49180,6.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,165.0,4.0,3.78,‌Boston University,USA,Public,490,49266,6.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,156.0,4.5,3.79,University Of Texas At Dallas,USA,Public,551,27574,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,169.0,5.0,3.83,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,168.0,4.0,3.83,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,155.0,4.5,3.82,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,170.0,3.0,3.84,Carnegie Mellon University (CMU),USA,Public,575,35463,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,160.0,5.0,3.99,The Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,161.0,5.5,3.8,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,170.0,5.5,3.99,UCSD,USA,Public,582,43800,7.0,83,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,4.0,3.92,Carnegie  Mellon University (CMU),USA,Public,693,46477,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,169.0,0.0,3.7,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,161.0,5.0,3.5,Duke University,USA,Public,418,51089,6.0,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,155.0,4.0,3.0,University Of Pittsburgh,USA,Public,280,28406,6.0,86,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,168.0,4.0,3.85,Johns Hopkins University,USA,Public,422,34213,6.5,84,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,168.0,5.0,3.74,University Of Texas At Austin (UT Austin),USA,Public,292,25171,6.0,86,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,169.0,5.5,3.9,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,168.0,4.5,3.85,The University Of Southern California (USC),USA,Public,552,42029,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,154.0,4.0,3.5,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,159.0,0.0,3.68,UCSD,USA,Public,682,40371,6.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
145.0,170.0,3.5,3.2,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
145.0,170.0,3.5,3.2,"University Of Michigan, Ann Arbor",USA,Public,563,30012,7.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
145.0,170.0,3.5,2.2,"University Of Michigan, Ann Arbor",USA,Public,331,43170,6.5,98,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,154.0,3.5,3.6,(SUNY) University At Buffalo,USA,Public,346,26825,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,4.0,3.96,NCSU (North Carolina State University),USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,162.0,5.5,3.75,UCSD,USA,Public,230,29815,6.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,167.0,5.0,3.7,UCSD,USA,Public,573,35418,7.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,162.0,5.0,3.86,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,170.0,3.0,3.84,Carnegie Mellon University (CMU),USA,Public,519,45249,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,152.0,3.0,3.84,Carnegie Mellon University (CMU),USA,Public,302,54839,7.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,168.0,3.0,3.5,Ohio State University (OSU),USA,Public,416,48419,6.5,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,164.0,5.5,3.98,UCSD,USA,Public,518,30806,6.5,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,162.0,5.5,3.96,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,164.0,6.0,3.9,"University Of California, Berkeley",USA,Public,620,35149,7.0,88,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,167.0,5.5,3.95,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,5.0,3.92,Columbia  University,USA,Public,532,41493,6.5,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,157.0,5.0,4.0,Oregon State University,USA,Public,364,30330,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,162.0,4.5,3.7,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,154.0,5.0,3.67,"University Of Michigan, Ann Arbor",USA,Public,548,26853,6.5,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,170.0,4.0,3.97,The University Of Chicago,USA,Public,676,36098,6.0,81,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,4.5,3.97,"University Of Michigan, Ann Arbor",USA,Public,641,28328,6.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,152.0,3.5,3.89,UC Irvine,USA,Public,278,25308,6.5,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,4.0,3.9,University Of Washington,USA,Public,237,48590,6.0,83,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,5.0,3.98,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,5.0,3.98,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,152.0,3.5,3.89,UC Irvine,USA,Public,278,25265,6.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,4.5,3.97,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,4.5,3.97,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,168.0,5.0,3.93,University Of Texas At Austin (UT Austin),USA,Public,224,50202,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,149.0,4.0,3.92,Columbia  University,USA,Public,494,43754,7.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
147.0,167.0,4.0,3.94,University Of Texas At Dallas,USA,Public,551,27574,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,169.0,5.0,3.99,University Of Washington,USA,Public,736,34543,6.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,170.0,4.5,3.9,Columbia  University,USA,Public,587,36948,7.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,167.0,5.0,4.0,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,170.0,5.0,3.99,University Of Toronto,Canada,Public,26,52160,7.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,156.0,4.5,3.79,University Of Pittsburgh,USA,Public,788,53692,6.5,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,164.0,6.0,3.9,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,161.0,5.0,3.95,The University Of Wisconsin - Madison,USA,Public,420,35395,6.5,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,163.0,5.5,3.86,University Of Oxford,USA,Public,203,43277,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,162.0,5.0,3.86,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,154.0,5.0,3.9,University Of Chicago,USA,Public,467,30969,6.5,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,4.5,3.92,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,164.0,0.0,3.7,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,153.0,4.0,3.9,Wayne State University,USA,Public,705,39089,7.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,4.0,4.0,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,165.0,3.0,3.9,University Of Florida,USA,Public,360,49654,6.0,89,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,170.0,4.0,4.0,Washington University in St. Louis (WashU/WUSTL),USA,Public,614,38959,6.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,170.0,4.0,3.98,UC San Diego (UCSD),USA,Public,366,36556,6.5,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,6.0,3.87,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,161.0,3.5,3.7,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,156.0,4.5,3.14,Virginia Polytechnic And State University (Virginia Tech),USA,Public,494,32470,7.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,151.0,4.0,4.0,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,152.0,4.0,3.49,Penn State (Pennsylvania State University),USA,Public,770,34063,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,168.0,5.5,3.44,University Of Notre Dame,USA,Private,304,57699,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,152.0,4.5,3.5,University Of Washington,USA,Public,517,41488,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,162.0,4.0,3.95,University Of Pittsburgh,USA,Public,486,51997,7.0,81,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,158.0,4.5,3.35,UC Irvine,USA,Public,710,44589,7.0,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,148.0,4.5,3.5,NCSU (North Carolina State University),USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,163.0,4.0,3.6,(SUNY) University At Buffalo,USA,Public,230,53263,7.0,98,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,160.0,5.5,3.86,University Of Pittsburgh,USA,Public,558,25672,6.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,167.0,4.5,3.7,Duke University,USA,Public,267,52140,6.0,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,157.0,4.5,3.56,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,160.0,5.5,3.97,"University Of California, Irvine",USA,Public,235,43709,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,161.0,5.0,3.65,(Arizona State University) ASU,USA,Public,698,41851,7.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,164.0,4.0,3.7,Washington University in St. Louis (WashU/WUSTL),USA,Public,491,40608,7.0,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,170.0,3.0,3.97,University Of Texas At Austin (UT Austin),USA,Public,629,36139,6.5,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,154.0,4.0,3.6,Ohio State University (OSU),USA,Public,642,26494,7.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,160.0,6.0,3.97,University Of Kansas,USA,Public,590,35791,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,163.0,4.0,3.61,University Of Pennsylvania,USA,Public,591,49879,6.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
