greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields,academic_strength,ranking_score,affordability,research_flag,internship_flag,visa_flag
158,157,3.1,3.43,London School of Economics,UK,Public,45,32458,7.0,101,1,False,False,True,"Computer Science,Engineering",0.703125,0.3322164423239655,0.44900749263165374,0,0,1
156,169,4.1,2.83,London School of Economics,UK,Public,45,33156,6.6,91,1,True,True,True,"Business,Management",0.783125,0.3322164423239655,0.43661446681580907,1,1,1
152,160,3.5,3.15,London School of Economics,UK,Public,45,34560,6.9,89,1,False,True,True,"Physics,Applied Sciences",0.684375,0.3322164423239655,0.41168637477362313,0,1,1
150,165,3.9,3.17,London School of Economics,UK,Public,45,33058,6.2,87,2,False,True,True,"Physics,Applied Sciences",0.7268749999999999,0.3322164423239655,0.43835446184439475,0,1,1
158,158,3.7,3.4,London School of Economics,UK,Public,45,33183,6.4,101,2,True,True,True,"Business,Management",0.725,0.3322164423239655,0.4361350804303824,1,1,1
166,166,3.4,3.49,London School of Economics,UK,Public,45,31829,6.3,85,1,True,False,True,"Computer Science,Engineering",0.843125,0.3322164423239655,0.46017541990696353,1,0,1
164,158,4.5,3.05,London School of Economics,UK,Public,45,34183,6.6,85,1,True,True,True,"Physics,Applied Sciences",0.7606249999999999,0.3322164423239655,0.4183800291182842,1,1,1
150,165,3.7,3.77,London School of Economics,UK,Public,45,32476,6.9,106,2,True,False,True,"Physics,Applied Sciences",0.7593749999999999,0.3322164423239655,0.44868790170803596,1,0,1
155,155,3.9,3.52,London School of Economics,UK,Public,45,31430,6.7,106,2,False,True,True,"Physics,Applied Sciences",0.6925,0.3322164423239655,0.4672596853804908,0,1,1
156,162,4.3,3.41,London School of Economics,UK,Public,45,32589,6.5,103,2,True,False,True,"Mathematics,Statistics",0.763125,0.3322164423239655,0.44668158090976884,1,0,1
165,155,3.6,3.61,London School of Economics,UK,Public,45,34335,7.0,86,1,False,False,True,"Mathematics,Statistics",0.7531249999999999,0.3322164423239655,0.4156812613188452,0,0,1
157,166,4.1,3.92,London School of Economics,UK,Public,45,34422,6.1,102,2,False,True,True,"Physics,Applied Sciences",0.8312499999999999,0.3322164423239655,0.41413657185469266,0,1,1
154,159,4.6,3.57,London School of Economics,UK,Public,45,33767,6.4,101,2,False,False,True,"Business,Management",0.741875,0.3322164423239655,0.42576613046411704,0,0,1
154,166,4.6,3.45,London School of Economics,UK,Public,45,32714,6.4,105,1,True,False,True,"Mathematics,Statistics",0.795625,0.3322164423239655,0.4444621994957565,1,0,1
164,157,4.1,3.86,London School of Economics,UK,Public,45,32040,6.7,87,1,True,True,True,"Engineering,Robotics",0.7925,0.3322164423239655,0.45642910408011084,1,1,1
156,157,4.8,3.23,London School of Economics,UK,Public,45,31358,6.3,93,1,False,True,True,"Computer Science,Engineering",0.720625,0.3322164423239655,0.4685380490749619,0,1,1
154,167,4.3,3.1,London School of Economics,UK,Public,45,33844,7.3,95,2,False,False,True,"Physics,Applied Sciences",0.775,0.3322164423239655,0.42439899151308547,0,0,1
161,160,3.7,3.49,London School of Economics,UK,Public,45,32559,7.2,104,1,True,False,True,"Business,Management",0.766875,0.3322164423239655,0.44721423244913183,1,0,1
168,159,3.5,3.63,London School of Economics,UK,Public,45,33098,6.2,105,2,True,False,True,"Computer Science,Engineering",0.805625,0.3322164423239655,0.4376442597919108,1,0,1
155,165,3.0,3.33,London School of Economics,UK,Public,45,31995,6.1,101,2,True,False,True,"Data Science,AI",0.745625,0.3322164423239655,0.45722808138915516,1,0,1
155,165,3.4,3.69,London School of Economics,UK,Public,45,34150,6.1,92,2,False,True,True,"Mathematics,Statistics",0.778125,0.3322164423239655,0.4189659458115834,0,1,1
164,167,4.5,3.49,London School of Economics,UK,Public,45,32990,6.3,85,1,True,True,True,"Business,Management",0.866875,0.3322164423239655,0.43956180533361744,1,1,1
163,168,4.4,3.58,London School of Economics,UK,Public,45,34412,6.6,106,2,True,False,True,"Engineering,Robotics",0.8724999999999999,0.3322164423239655,0.4143141223678136,1,0,1
167,157,3.2,3.62,London School of Economics,UK,Public,45,31722,6.8,108,1,True,False,True,"Data Science,AI",0.7737499999999999,0.3322164423239655,0.462075210397358,1,0,1
169,161,4.0,3.67,London School of Economics,UK,Public,45,31448,6.2,109,1,False,True,True,"Business,Management",0.844375,0.3322164423239655,0.466940094456873,0,1,1
166,163,3.4,2.99,London School of Economics,UK,Public,45,32154,6.5,89,2,False,False,True,"Business,Management",0.7856249999999999,0.3322164423239655,0.45440502823053164,0,0,1
162,169,4.5,3.78,London School of Economics,UK,Public,45,31983,7.2,109,1,True,True,True,"Mathematics,Statistics",0.89,0.3322164423239655,0.4574411420049004,1,1,1
158,159,3.2,3.03,London School of Economics,UK,Public,45,32064,7.1,91,2,True,True,True,"Computer Science,Engineering",0.6981249999999999,0.3322164423239655,0.4560029828486204,1,1,1
168,166,4.2,3.85,London School of Economics,UK,Public,45,33009,6.0,91,2,False,True,True,"Data Science,AI",0.898125,0.3322164423239655,0.4392244593586876,0,1,1
150,164,3.3,3.6,London School of Economics,UK,Public,45,32140,7.5,109,1,True,False,True,"Engineering,Robotics",0.73,0.3322164423239655,0.454653598948901,1,0,1
159,157,3.3,3.18,London School of Economics,UK,Public,45,34315,6.5,104,1,False,False,True,"Mathematics,Statistics",0.69875,0.3322164423239655,0.41603636234508723,0,0,1
151,167,3.3,3.76,London School of Economics,UK,Public,45,34041,6.5,102,2,False,True,True,"Business,Management",0.7725,0.3322164423239655,0.42090124640460214,0,1,1
163,155,4.2,3.16,London School of Economics,UK,Public,45,34481,6.8,106,2,False,False,True,"Engineering,Robotics",0.7275,0.3322164423239655,0.41308902382727886,0,0,1
168,169,3.9,3.22,London School of Economics,UK,Public,45,33588,6.9,91,2,True,False,True,"Mathematics,Statistics",0.8775000000000001,0.3322164423239655,0.4289442846489826,1,0,1
152,163,3.8,2.94,London School of Economics,UK,Public,45,31881,7.0,105,1,True,True,True,"Data Science,AI",0.705,0.3322164423239655,0.45925215723873447,1,1,1
160,157,4.2,3.36,London School of Economics,UK,Public,45,31352,7.2,89,1,True,False,True,"Business,Management",0.7387499999999999,0.3322164423239655,0.46864457938283444,1,0,1
159,162,4.8,3.33,London School of Economics,UK,Public,45,32760,7.1,108,2,False,True,True,"Computer Science,Engineering",0.7893749999999999,0.3322164423239655,0.4436454671354,0,1,1
153,155,3.1,3.19,London School of Economics,UK,Public,45,33440,7.0,103,2,True,False,True,"Data Science,AI",0.639375,0.3322164423239655,0.4315720322431732,1,0,1
155,164,3.2,2.95,London School of Economics,UK,Public,45,31886,7.2,104,2,True,True,True,"Business,Management",0.7181249999999999,0.3322164423239655,0.4591633819821739,1,1,1
161,168,3.9,3.46,London School of Economics,UK,Public,45,31423,7.1,104,1,False,False,True,"Engineering,Robotics",0.8400000000000001,0.3322164423239655,0.4673839707396754,0,0,1
167,167,3.8,3.97,London School of Economics,UK,Public,45,34432,7.0,101,1,False,True,True,"Physics,Applied Sciences",0.898125,0.3322164423239655,0.4139590213415717,0,1,1
153,157,4.6,3.89,London School of Economics,UK,Public,45,32997,6.1,107,1,False,False,True,"Physics,Applied Sciences",0.738125,0.3322164423239655,0.4394375199744327,0,0,1
151,157,4.6,3.46,London School of Economics,UK,Public,45,33184,6.6,90,2,True,False,True,"Business,Management",0.69875,0.3322164423239655,0.43611732537907033,1,0,1
150,161,4.6,3.59,London School of Economics,UK,Public,45,31576,6.8,87,2,False,False,True,"Engineering,Robotics",0.735625,0.3322164423239655,0.46466744788892445,0,0,1
150,165,3.1,2.92,London School of Economics,UK,Public,45,32624,7.3,88,1,True,True,True,"Engineering,Robotics",0.6912499999999999,0.3322164423239655,0.44606015411384536,1,1,1
160,159,3.5,3.57,London School of Economics,UK,Public,45,34225,6.7,101,2,True,True,True,"Physics,Applied Sciences",0.751875,0.3322164423239655,0.417634316963176,1,1,1
167,164,4.4,3.53,London School of Economics,UK,Public,45,34475,6.5,85,2,True,True,True,"Business,Management",0.859375,0.3322164423239655,0.4131955541351514,1,1,1
161,165,4.0,2.92,London School of Economics,UK,Public,45,34220,7.3,94,2,False,False,True,"Business,Management",0.7825,0.3322164423239655,0.41772309221973647,0,0,1
152,167,3.3,2.96,London School of Economics,UK,Public,45,33790,6.3,92,1,True,True,True,"Mathematics,Statistics",0.72875,0.3322164423239655,0.4253577642839388,1,1,1
151,167,4.2,3.37,London School of Economics,UK,Public,45,31701,6.7,105,1,False,False,True,"Business,Management",0.7706249999999999,0.3322164423239655,0.4624480664749121,0,0,1
159,167,3.9,3.92,London School of Economics,UK,Public,45,34226,7.2,94,2,False,False,True,"Business,Management",0.8475,0.3322164423239655,0.4176165619118639,0,0,1
152,162,4.1,3.58,London School of Economics,UK,Public,45,32002,6.8,95,1,True,True,True,"Engineering,Robotics",0.74375,0.3322164423239655,0.45710379602997053,1,1,1
158,162,3.9,2.93,London School of Economics,UK,Public,45,32799,7.0,93,2,False,False,True,"Mathematics,Statistics",0.735625,0.3322164423239655,0.4429530201342282,0,0,1
154,161,3.1,3.9,London School of Economics,UK,Public,45,32949,6.8,90,1,True,False,True,"Engineering,Robotics",0.7425,0.3322164423239655,0.44028976243741347,1,0,1
162,160,4.6,3.06,London School of Economics,UK,Public,45,32312,7.0,99,1,False,False,True,"Data Science,AI",0.7687499999999999,0.3322164423239655,0.4515997301232201,0,0,1
157,167,4.8,3.72,London School of Economics,UK,Public,45,32151,7.3,93,1,False,False,True,"Physics,Applied Sciences",0.845,0.3322164423239655,0.45445829338446786,0,0,1
164,167,4.5,3.4,London School of Economics,UK,Public,45,34574,6.7,103,2,False,True,True,"Physics,Applied Sciences",0.86125,0.3322164423239655,0.41143780405525376,0,1,1
165,155,4.5,3.96,London School of Economics,UK,Public,45,31502,6.9,97,2,True,False,True,"Engineering,Robotics",0.7975000000000001,0.3322164423239655,0.4659813216860197,1,0,1
165,157,4.3,3.19,London School of Economics,UK,Public,45,31825,6.5,92,1,False,True,True,"Computer Science,Engineering",0.761875,0.3322164423239655,0.46024644011221194,0,1,1
154,156,4.9,3.16,London School of Economics,UK,Public,45,33919,7.1,99,1,True,True,True,"Physics,Applied Sciences",0.6975,0.3322164423239655,0.42306736266467815,1,1,1
151,167,4.3,3.01,London School of Economics,UK,Public,45,33311,7.2,103,2,False,False,True,"Mathematics,Statistics",0.750625,0.3322164423239655,0.43386243386243384,0,0,1
151,158,4.9,3.03,London School of Economics,UK,Public,45,32847,6.5,108,2,True,True,True,"Engineering,Robotics",0.688125,0.3322164423239655,0.44210077767124745,1,1,1
157,155,3.1,3.05,London School of Economics,UK,Public,45,33295,6.9,94,1,False,False,True,"Computer Science,Engineering",0.655625,0.3322164423239655,0.43414651468342746,0,0,1
158,165,4.9,3.73,London School of Economics,UK,Public,45,32400,6.3,104,1,False,True,True,"Physics,Applied Sciences",0.836875,0.3322164423239655,0.45003728560775536,0,1,1
159,159,3.9,3.64,London School of Economics,UK,Public,45,31689,6.6,98,2,False,False,True,"Engineering,Robotics",0.76,0.3322164423239655,0.4626611270906573,0,0,1
160,169,3.7,3.23,London School of Economics,UK,Public,45,32771,6.0,103,2,False,False,True,"Business,Management",0.8231250000000001,0.3322164423239655,0.44345016157096695,0,0,1
158,158,4.1,3.37,London School of Economics,UK,Public,45,34020,6.5,104,1,True,True,True,"Physics,Applied Sciences",0.733125,0.3322164423239655,0.42127410248215613,1,1,1
169,158,4.0,3.73,London School of Economics,UK,Public,45,31499,6.5,85,2,False,True,True,"Computer Science,Engineering",0.821875,0.3322164423239655,0.466034586839956,0,1,1
154,165,3.7,3.48,London School of Economics,UK,Public,45,32833,6.6,97,1,False,True,True,"Mathematics,Statistics",0.76625,0.3322164423239655,0.4423493483896168,0,1,1
159,157,4.6,2.98,London School of Economics,UK,Public,45,32676,6.1,98,1,False,False,True,"Computer Science,Engineering",0.71875,0.3322164423239655,0.4451368914456163,0,0,1
167,157,4.8,2.87,London School of Economics,UK,Public,45,32155,7.0,106,2,False,False,True,"Physics,Applied Sciences",0.766875,0.3322164423239655,0.45438727317921945,0,0,1
158,159,4.7,3.7,London School of Economics,UK,Public,45,32833,7.1,98,2,False,False,True,"Mathematics,Statistics",0.7774999999999999,0.3322164423239655,0.4423493483896168,0,0,1
156,156,3.7,3.03,London School of Economics,UK,Public,45,33431,7.0,105,2,True,False,True,"Business,Management",0.671875,0.3322164423239655,0.4317318277049821,1,0,1
162,158,3.1,3.16,London School of Economics,UK,Public,45,32219,7.3,107,2,False,True,True,"Engineering,Robotics",0.72,0.3322164423239655,0.45325094989524517,0,1,1
164,165,4.6,3.81,London School of Economics,UK,Public,45,31545,6.5,105,2,False,True,True,"Business,Management",0.871875,0.3322164423239655,0.4652178544795994,0,1,1
156,159,3.7,3.23,London School of Economics,UK,Public,45,33445,6.4,102,1,False,False,True,"Data Science,AI",0.7106250000000001,0.3322164423239655,0.4314832569866127,0,0,1
161,162,4.9,3.34,London School of Economics,UK,Public,45,33807,6.8,86,1,False,True,True,"Data Science,AI",0.805,0.3322164423239655,0.4250559284116331,0,1,1
155,157,4.7,2.89,London School of Economics,UK,Public,45,33339,6.9,89,1,True,False,True,"Physics,Applied Sciences",0.690625,0.3322164423239655,0.4333652924256951,1,0,1
163,159,3.4,3.45,London School of Economics,UK,Public,45,34451,6.1,106,1,True,False,True,"Engineering,Robotics",0.7606249999999999,0.3322164423239655,0.41362167536664185,1,0,1
155,167,3.5,3.95,London School of Economics,UK,Public,45,34223,6.9,96,1,True,False,True,"Business,Management",0.8143750000000001,0.3322164423239655,0.41766982706580025,1,0,1
158,156,3.6,3.95,London School of Economics,UK,Public,45,33177,6.9,95,2,True,False,True,"Computer Science,Engineering",0.7393749999999999,0.3322164423239655,0.43624161073825507,1,0,1
151,160,4.6,3.91,London School of Economics,UK,Public,45,31964,6.1,88,1,True,True,True,"Data Science,AI",0.7531249999999999,0.3322164423239655,0.45777848797983023,1,1,1
152,167,4.7,3.2,London School of Economics,UK,Public,45,33601,7.0,92,2,False,False,True,"Physics,Applied Sciences",0.77875,0.3322164423239655,0.4287134689819253,0,0,1
162,161,3.8,2.81,London School of Economics,UK,Public,45,31652,6.3,89,2,False,True,True,"Mathematics,Statistics",0.7418750000000001,0.3322164423239655,0.46331806398920494,0,1,1
150,155,3.3,3.83,London School of Economics,UK,Public,45,32601,6.5,107,1,False,True,True,"Engineering,Robotics",0.665625,0.3322164423239655,0.4464685202940236,0,1,1
151,168,3.0,3.55,London School of Economics,UK,Public,45,33430,6.8,104,1,False,False,True,"Mathematics,Statistics",0.7606249999999999,0.3322164423239655,0.43174958275629416,0,0,1
159,165,4.7,3.23,London School of Economics,UK,Public,45,32394,6.3,106,2,True,False,True,"Physics,Applied Sciences",0.806875,0.3322164423239655,0.450143815915628,1,0,1
159,159,3.7,3.51,London School of Economics,UK,Public,45,32829,7.1,109,2,True,True,True,"Physics,Applied Sciences",0.746875,0.3322164423239655,0.4424203685948652,1,1,1
159,167,3.9,3.2,London School of Economics,UK,Public,45,33410,7.3,104,2,True,True,True,"Business,Management",0.8025,0.3322164423239655,0.4321046837825361,1,1,1
158,163,3.7,2.86,London School of Economics,UK,Public,45,33666,7.1,87,2,True,False,True,"Data Science,AI",0.7349999999999999,0.3322164423239655,0.42755939064663895,1,0,1
160,158,4.9,3.59,London School of Economics,UK,Public,45,31607,6.4,99,1,False,False,True,"Computer Science,Engineering",0.779375,0.3322164423239655,0.4641170412982494,0,0,1
155,155,4.8,3.4,London School of Economics,UK,Public,45,33634,6.3,85,1,True,False,True,"Mathematics,Statistics",0.7075,0.3322164423239655,0.4281275522886261,1,0,1
165,155,4.0,3.93,London School of Economics,UK,Public,45,32068,6.1,90,1,False,True,True,"Data Science,AI",0.783125,0.3322164423239655,0.455931962643372,0,1,1
168,164,4.7,3.56,London School of Economics,UK,Public,45,31965,6.4,97,1,False,True,True,"Computer Science,Engineering",0.8749999999999999,0.3322164423239655,0.45776073292851815,0,1,1
154,167,3.6,3.94,London School of Economics,UK,Public,45,32915,7.4,104,1,False,True,True,"Engineering,Robotics",0.8099999999999999,0.3322164423239655,0.44089343418202476,0,1,1
169,161,3.9,3.38,London School of Economics,UK,Public,45,34383,6.9,102,2,True,False,True,"Engineering,Robotics",0.82375,0.3322164423239655,0.41482901885586454,1,0,1
159,164,4.2,3.63,London School of Economics,UK,Public,45,34319,7.1,107,1,True,False,True,"Data Science,AI",0.8106249999999999,0.3322164423239655,0.4159653421398388,1,0,1
154,162,3.2,2.81,London School of Economics,UK,Public,45,32072,6.3,100,1,True,False,True,"Computer Science,Engineering",0.6856249999999999,0.3322164423239655,0.4558609424381237,1,0,1
152,160,4.6,2.84,London School of Economics,UK,Public,45,34646,6.2,91,1,True,False,True,"Computer Science,Engineering",0.6924999999999999,0.3322164423239655,0.41015944036078267,1,0,1
165,157,4.9,3.95,London School of Economics,UK,Public,45,34419,6.4,107,2,False,False,True,"Physics,Applied Sciences",0.8243750000000001,0.3322164423239655,0.414189837008629,0,0,1
165,160,4.4,2.97,London School of Economics,UK,Public,45,34001,6.9,87,1,False,False,True,"Data Science,AI",0.776875,0.3322164423239655,0.4216114484570861,0,0,1
165,169,4.1,3.06,London School of Economics,UK,Public,45,32089,7.2,96,2,True,False,True,"Computer Science,Engineering",0.8537500000000001,0.3322164423239655,0.455559106565818,1,0,1
162,165,4.7,3.46,London School of Economics,UK,Public,45,32752,7.4,92,1,True,False,True,"Data Science,AI",0.8400000000000001,0.3322164423239655,0.4437875075458968,1,0,1
162,165,3.7,3.62,London School of Economics,UK,Public,45,34520,6.4,85,2,False,True,True,"Computer Science,Engineering",0.825,0.3322164423239655,0.412396576826107,0,1,1
