greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
150,155,4.5,3.48,University of Michigan,USA,Public,33,35297,6.3,86,2,True,True,True,"Mathematics,Statistics"
150,163,4.5,3.49,University of Michigan,USA,Public,33,35606,6.7,108,2,False,True,True,"Computer Science,Engineering"
167,169,3.9,3.85,University of Michigan,USA,Public,33,34587,6.5,101,2,False,True,True,"Data Science,AI"
159,162,4.2,3.86,University of Michigan,USA,Public,33,35416,6.0,104,2,False,False,True,"Physics,Applied Sciences"
165,155,3.8,3.67,University of Michigan,USA,Public,33,34291,7.3,85,2,True,False,True,"Business,Management"
157,157,3.1,3.78,University of Michigan,USA,Public,33,33946,6.8,104,2,False,False,True,"Mathematics,Statistics"
150,161,4.5,2.81,University of Michigan,USA,Public,33,35531,6.9,92,2,False,False,True,"Mathematics,Statistics"
167,160,4.1,3.75,University of Michigan,USA,Public,33,35196,6.4,87,2,False,False,True,"Computer Science,Engineering"
159,169,3.2,3.04,University of Michigan,USA,Public,33,35031,7.2,85,2,True,False,True,"Computer Science,Engineering"
159,155,3.3,3.38,University of Michigan,USA,Public,33,36278,6.5,93,2,False,True,True,"Engineering,Robotics"
154,156,4.9,3.8,University of Michigan,USA,Public,33,36532,7.2,105,2,False,False,True,"Computer Science,Engineering"
165,157,3.6,2.93,University of Michigan,USA,Public,33,35803,6.2,85,2,True,True,True,"Data Science,AI"
155,157,4.4,3.77,University of Michigan,USA,Public,33,34460,6.8,103,2,False,False,True,"Computer Science,Engineering"
162,166,5.0,3.02,University of Michigan,USA,Public,33,33420,6.6,92,2,True,True,True,"Physics,Applied Sciences"
161,169,4.7,3.01,University of Michigan,USA,Public,33,33735,7.0,96,2,True,False,True,"Mathematics,Statistics"
158,155,4.1,2.93,University of Michigan,USA,Public,33,35967,7.1,90,2,True,True,True,"Mathematics,Statistics"
157,159,3.5,3.71,University of Michigan,USA,Public,33,34774,6.1,99,2,True,False,True,"Data Science,AI"
153,159,4.1,3.23,University of Michigan,USA,Public,33,34807,6.9,93,2,False,False,True,"Engineering,Robotics"
151,158,4.6,3.9,University of Michigan,USA,Public,33,34355,6.0,104,2,False,False,True,"Mathematics,Statistics"
165,165,3.0,3.78,University of Michigan,USA,Public,33,34305,7.4,87,2,False,True,True,"Engineering,Robotics"
158,167,3.5,3.97,University of Michigan,USA,Public,33,34059,6.2,98,2,True,True,True,"Business,Management"
164,165,4.4,3.63,University of Michigan,USA,Public,33,34904,6.6,100,2,False,False,True,"Data Science,AI"
159,166,3.7,2.9,University of Michigan,USA,Public,33,35279,6.8,92,2,True,True,True,"Engineering,Robotics"
161,166,5.0,3.89,University of Michigan,USA,Public,33,35072,7.0,108,2,False,True,True,"Mathematics,Statistics"
154,158,3.8,3.14,University of Michigan,USA,Public,33,35719,7.3,102,2,False,True,True,"Engineering,Robotics"
152,164,3.7,3.25,University of Michigan,USA,Public,33,35954,6.9,96,2,False,False,True,"Engineering,Robotics"
166,167,3.2,3.08,University of Michigan,USA,Public,33,34744,7.2,98,2,False,False,True,"Physics,Applied Sciences"
151,168,3.7,3.95,University of Michigan,USA,Public,33,33604,6.3,93,2,False,False,True,"Data Science,AI"
160,162,3.1,3.52,University of Michigan,USA,Public,33,36289,6.8,101,2,True,False,True,"Business,Management"
165,163,3.9,3.3,University of Michigan,USA,Public,33,35599,6.5,103,2,True,True,True,"Business,Management"
166,156,4.3,2.86,University of Michigan,USA,Public,33,33847,6.6,89,2,False,False,True,"Computer Science,Engineering"
165,160,3.7,3.76,University of Michigan,USA,Public,33,34698,6.9,109,2,False,False,True,"Mathematics,Statistics"
164,161,3.9,2.86,University of Michigan,USA,Public,33,34629,7.3,109,2,False,True,True,"Engineering,Robotics"
167,167,4.5,3.59,University of Michigan,USA,Public,33,36354,7.4,100,2,True,False,True,"Mathematics,Statistics"
166,165,4.3,3.85,University of Michigan,USA,Public,33,33828,7.3,109,2,False,False,True,"Business,Management"
152,159,4.3,3.41,University of Michigan,USA,Public,33,34343,7.5,103,2,True,False,True,"Mathematics,Statistics"
155,157,3.3,3.36,University of Michigan,USA,Public,33,35797,6.4,99,2,False,False,True,"Business,Management"
161,162,4.3,3.51,University of Michigan,USA,Public,33,36466,7.1,95,2,False,False,True,"Engineering,Robotics"
150,166,3.3,3.47,University of Michigan,USA,Public,33,33412,6.6,109,2,False,True,True,"Mathematics,Statistics"
152,161,3.0,3.77,University of Michigan,USA,Public,33,36601,6.4,104,2,True,True,True,"Computer Science,Engineering"
160,169,3.3,3.84,University of Michigan,USA,Public,33,36211,6.5,100,2,True,False,True,"Physics,Applied Sciences"
155,168,4.2,3.52,University of Michigan,USA,Public,33,36007,7.4,105,2,True,True,True,"Mathematics,Statistics"
156,157,4.9,3.87,University of Michigan,USA,Public,33,35584,7.3,99,2,False,True,True,"Computer Science,Engineering"
152,160,4.2,3.31,University of Michigan,USA,Public,33,33745,6.8,105,2,True,True,True,"Mathematics,Statistics"
166,159,4.6,3.63,University of Michigan,USA,Public,33,36588,6.8,98,2,False,True,True,"Engineering,Robotics"
162,157,4.5,3.65,University of Michigan,USA,Public,33,36431,6.9,92,2,False,True,True,"Computer Science,Engineering"
150,157,3.4,3.7,University of Michigan,USA,Public,33,33713,6.3,98,2,False,False,True,"Business,Management"
157,156,3.6,3.84,University of Michigan,USA,Public,33,35779,7.3,100,2,True,True,True,"Engineering,Robotics"
155,162,4.1,3.92,University of Michigan,USA,Public,33,35416,6.8,100,2,True,True,True,"Engineering,Robotics"
155,168,3.5,2.8,University of Michigan,USA,Public,33,36739,6.3,92,2,True,True,True,"Engineering,Robotics"
164,160,4.5,3.87,University of Michigan,USA,Public,33,34239,6.3,88,2,True,False,True,"Data Science,AI"
155,168,4.7,3.52,University of Michigan,USA,Public,33,34919,6.5,98,2,True,False,True,"Data Science,AI"
156,167,4.7,2.86,University of Michigan,USA,Public,33,36496,6.0,95,2,False,True,True,"Engineering,Robotics"
164,164,4.3,3.88,University of Michigan,USA,Public,33,34783,7.0,109,2,True,False,True,"Business,Management"
155,165,3.1,2.84,University of Michigan,USA,Public,33,35691,6.8,107,2,True,True,True,"Physics,Applied Sciences"
162,166,3.0,3.81,University of Michigan,USA,Public,33,34475,6.6,107,2,True,True,True,"Business,Management"
165,168,4.5,2.81,University of Michigan,USA,Public,33,34217,7.2,104,2,False,False,True,"Business,Management"
163,158,3.2,3.54,University of Michigan,USA,Public,33,34447,6.1,108,2,False,False,True,"Mathematics,Statistics"
155,158,4.2,3.95,University of Michigan,USA,Public,33,36032,6.5,86,2,False,False,True,"Engineering,Robotics"
168,158,3.2,3.16,University of Michigan,USA,Public,33,35782,6.3,105,2,True,False,True,"Engineering,Robotics"
153,155,3.3,3.13,University of Michigan,USA,Public,33,33421,6.3,100,2,False,False,True,"Business,Management"
161,161,3.6,3.69,University of Michigan,USA,Public,33,35035,7.4,105,2,True,False,True,"Business,Management"
156,157,3.0,3.93,University of Michigan,USA,Public,33,34808,6.7,96,2,False,True,True,"Computer Science,Engineering"
154,164,3.9,3.85,University of Michigan,USA,Public,33,36419,6.1,109,2,True,False,True,"Mathematics,Statistics"
151,168,4.5,3.63,University of Michigan,USA,Public,33,36058,7.3,89,2,False,False,True,"Data Science,AI"
162,169,4.8,3.46,University of Michigan,USA,Public,33,34532,7.3,96,2,False,True,True,"Business,Management"
154,162,3.1,3.25,University of Michigan,USA,Public,33,36076,6.4,98,2,False,True,True,"Mathematics,Statistics"
165,163,4.1,3.48,University of Michigan,USA,Public,33,36176,6.7,101,2,False,False,True,"Business,Management"
160,159,4.5,3.6,University of Michigan,USA,Public,33,35860,7.0,95,2,True,True,True,"Computer Science,Engineering"
167,169,3.1,3.99,University of Michigan,USA,Public,33,36149,7.0,97,2,True,True,True,"Physics,Applied Sciences"
151,157,4.1,3.13,University of Michigan,USA,Public,33,34543,6.7,91,2,True,True,True,"Physics,Applied Sciences"
165,162,3.6,3.45,University of Michigan,USA,Public,33,34119,6.4,106,2,False,True,True,"Business,Management"
162,160,4.3,3.78,University of Michigan,USA,Public,33,36616,7.1,91,2,True,True,True,"Computer Science,Engineering"
155,163,4.9,3.76,University of Michigan,USA,Public,33,34975,7.4,101,2,True,False,True,"Physics,Applied Sciences"
168,160,4.4,3.54,University of Michigan,USA,Public,33,34733,6.4,93,2,True,True,True,"Business,Management"
163,158,3.2,3.52,University of Michigan,USA,Public,33,35656,6.4,98,2,True,True,True,"Physics,Applied Sciences"
154,157,4.6,3.81,University of Michigan,USA,Public,33,36449,7.4,109,2,False,True,True,"Computer Science,Engineering"
152,157,4.2,3.64,University of Michigan,USA,Public,33,35734,7.1,109,2,True,True,True,"Engineering,Robotics"
164,160,4.9,3.12,University of Michigan,USA,Public,33,33458,6.8,109,2,True,True,True,"Data Science,AI"
163,162,4.9,3.52,University of Michigan,USA,Public,33,35694,7.3,98,2,True,True,True,"Physics,Applied Sciences"
162,168,4.6,3.35,University of Michigan,USA,Public,33,36385,6.6,106,2,False,True,True,"Physics,Applied Sciences"
161,157,3.5,3.95,University of Michigan,USA,Public,33,33296,7.4,103,2,False,False,True,"Data Science,AI"
166,168,3.8,2.91,University of Michigan,USA,Public,33,36152,6.7,95,2,False,False,True,"Mathematics,Statistics"
165,164,3.6,3.37,University of Michigan,USA,Public,33,35592,7.4,109,2,False,False,True,"Engineering,Robotics"
152,155,4.8,3.42,University of Michigan,USA,Public,33,34654,7.4,104,2,True,True,True,"Business,Management"
165,165,4.2,3.12,University of Michigan,USA,Public,33,35221,7.1,96,2,False,False,True,"Business,Management"
168,166,4.7,3.34,University of Michigan,USA,Public,33,36705,6.0,97,2,True,True,True,"Engineering,Robotics"
159,157,3.4,3.33,University of Michigan,USA,Public,33,34802,7.2,94,2,False,True,True,"Mathematics,Statistics"
166,156,3.9,3.08,University of Michigan,USA,Public,33,35580,6.7,103,2,False,False,True,"Physics,Applied Sciences"
152,161,4.5,3.75,University of Michigan,USA,Public,33,34975,6.2,103,2,True,True,True,"Mathematics,Statistics"
150,168,4.9,3.01,University of Michigan,USA,Public,33,36028,6.5,100,2,True,True,True,"Physics,Applied Sciences"
152,167,3.6,3.71,University of Michigan,USA,Public,33,33725,7.0,95,2,False,True,True,"Physics,Applied Sciences"
167,169,3.9,3.57,University of Michigan,USA,Public,33,33342,6.7,98,2,False,False,True,"Physics,Applied Sciences"
164,158,4.1,3.48,University of Michigan,USA,Public,33,36552,7.4,101,2,True,False,True,"Data Science,AI"
157,160,3.5,3.3,University of Michigan,USA,Public,33,35289,7.1,98,2,False,True,True,"Data Science,AI"
151,167,4.6,3.93,University of Michigan,USA,Public,33,34097,6.0,109,2,False,True,True,"Business,Management"
152,162,4.0,3.28,University of Michigan,USA,Public,33,34053,7.2,88,2,False,False,True,"Engineering,Robotics"
152,162,4.4,3.39,University of Michigan,USA,Public,33,35334,7.3,92,2,True,False,True,"Business,Management"
150,161,4.4,2.97,University of Michigan,USA,Public,33,34785,6.8,109,2,True,True,True,"Data Science,AI"
154,157,3.4,3.94,University of Michigan,USA,Public,33,33262,7.3,109,2,False,True,True,"Computer Science,Engineering"
168,167,5.0,3.57,University of Michigan,USA,Public,33,33695,6.7,88,2,True,True,True,"Engineering,Robotics"
167,164,3.6,3.16,University of Michigan,USA,Public,33,36736,6.8,86,2,False,True,True,"Engineering,Robotics"
156,155,3.5,3.63,University of Michigan,USA,Public,33,34668,6.0,100,2,False,False,True,"Computer Science,Engineering"
156,167,3.4,3.36,University of Michigan,USA,Public,33,34449,6.7,105,2,False,False,True,"Engineering,Robotics"
156,169,3.3,3.6,University of Michigan,USA,Public,33,34714,7.5,107,2,True,True,True,"Physics,Applied Sciences"
161,162,3.0,3.12,University of Michigan,USA,Public,33,34676,6.5,101,2,False,True,True,"Engineering,Robotics"
154,167,3.8,3.71,University of Michigan,USA,Public,33,36028,6.1,98,2,False,False,True,"Mathematics,Statistics"
161,164,3.1,3.23,University of Michigan,USA,Public,33,34143,6.6,98,2,False,False,True,"Data Science,AI"
166,165,3.5,2.84,University of Michigan,USA,Public,33,34902,6.6,109,2,False,False,True,"Data Science,AI"
157,167,3.6,3.97,University of Michigan,USA,Public,33,34464,6.6,94,2,False,False,True,"Business,Management"
153,167,4.9,3.73,University of Michigan,USA,Public,33,35791,7.4,99,2,True,False,True,"Business,Management"
162,160,4.4,2.82,University of Michigan,USA,Public,33,33692,6.6,90,2,True,False,True,"Business,Management"
159,159,3.5,3.65,University of Michigan,USA,Public,33,35773,7.0,104,2,False,True,True,"Engineering,Robotics"
154,156,3.1,3.3,University of Michigan,USA,Public,33,34392,7.4,88,2,True,True,True,"Computer Science,Engineering"
160,156,3.5,3.89,University of Michigan,USA,Public,33,34247,7.3,87,2,True,True,True,"Data Science,AI"
165,169,3.6,3.55,University of Michigan,USA,Public,33,35343,7.3,103,2,False,True,True,"Physics,Applied Sciences"
160,156,4.7,2.96,University of Michigan,USA,Public,33,35818,7.4,97,2,False,True,True,"Engineering,Robotics"
157,156,4.1,2.85,University of Michigan,USA,Public,33,35882,7.2,85,2,True,False,True,"Mathematics,Statistics"
150,166,4.8,3.28,University of Michigan,USA,Public,33,35544,6.9,106,2,False,True,True,"Mathematics,Statistics"
159,157,4.2,2.9,University of Michigan,USA,Public,33,33359,6.2,107,2,True,True,True,"Computer Science,Engineering"
164,166,4.3,2.98,University of Michigan,USA,Public,33,34959,7.4,97,2,False,True,True,"Data Science,AI"
162,159,4.9,3.55,University of Michigan,USA,Public,33,33460,6.1,107,2,False,True,True,"Data Science,AI"
162,160,3.8,3.04,University of Michigan,USA,Public,33,34559,6.8,90,2,False,False,True,"Business,Management"
152,164,5.0,3.83,University of Michigan,USA,Public,33,33851,6.2,101,2,True,True,True,"Physics,Applied Sciences"
156,167,4.3,3.45,University of Michigan,USA,Public,33,34643,7.1,104,2,True,True,True,"Engineering,Robotics"
166,169,4.6,2.97,University of Michigan,USA,Public,33,36525,7.3,105,2,False,True,True,"Business,Management"
168,160,3.7,3.7,University of Michigan,USA,Public,33,35625,7.1,88,2,True,True,True,"Physics,Applied Sciences"
166,166,3.6,3.07,University of Michigan,USA,Public,33,34001,6.2,91,2,True,True,True,"Data Science,AI"
160,167,3.7,3.5,University of Michigan,USA,Public,33,34114,7.3,97,2,True,True,True,"Business,Management"
150,157,3.2,2.87,University of Michigan,USA,Public,33,34796,7.1,96,2,False,False,True,"Computer Science,Engineering"
161,167,5.0,3.72,University of Michigan,USA,Public,33,33800,7.3,90,2,True,False,True,"Engineering,Robotics"
158,156,4.1,3.94,University of Michigan,USA,Public,33,34004,6.7,105,2,False,True,True,"Data Science,AI"
152,156,4.7,3.64,University of Michigan,USA,Public,33,35476,6.7,105,2,True,True,True,"Data Science,AI"
168,169,3.8,2.98,University of Michigan,USA,Public,33,33622,7.4,105,2,False,True,True,"Engineering,Robotics"
157,166,3.5,3.29,University of Michigan,USA,Public,33,33661,6.2,107,2,True,False,True,"Engineering,Robotics"
157,163,4.3,3.53,University of Michigan,USA,Public,33,35746,6.7,109,2,False,True,True,"Physics,Applied Sciences"
161,161,3.4,3.29,University of Michigan,USA,Public,33,35921,6.7,87,2,True,False,True,"Business,Management"
161,161,4.1,3.82,University of Michigan,USA,Public,33,35409,6.6,96,2,True,False,True,"Physics,Applied Sciences"
167,167,3.1,3.56,University of Michigan,USA,Public,33,34191,6.7,97,2,False,True,True,"Data Science,AI"
151,160,3.9,3.85,University of Michigan,USA,Public,33,35640,7.0,104,2,True,False,True,"Mathematics,Statistics"
158,164,3.8,3.89,University of Michigan,USA,Public,33,34990,6.3,97,2,True,True,True,"Physics,Applied Sciences"
158,160,4.8,2.87,University of Michigan,USA,Public,33,34706,6.8,92,2,False,False,True,"Physics,Applied Sciences"
160,162,4.0,3.5,University of Michigan,USA,Public,33,34100,6.9,105,2,False,False,True,"Data Science,AI"
159,168,4.3,3.04,University of Michigan,USA,Public,33,33567,6.1,92,2,False,True,True,"Physics,Applied Sciences"
160,168,3.9,2.89,University of Michigan,USA,Public,33,35181,6.1,92,2,True,False,True,"Physics,Applied Sciences"
152,164,4.4,3.41,University of Michigan,USA,Public,33,34028,6.8,85,2,False,False,True,"Mathematics,Statistics"
158,166,3.5,3.59,University of Michigan,USA,Public,33,33431,6.7,90,2,False,True,True,"Business,Management"
157,160,4.3,3.95,University of Michigan,USA,Public,33,34244,7.4,95,2,False,False,True,"Computer Science,Engineering"
164,160,4.1,3.83,University of Michigan,USA,Public,33,35145,6.9,95,2,True,True,True,"Data Science,AI"
162,168,5.0,3.74,University of Michigan,USA,Public,33,35866,7.0,91,2,False,True,True,"Data Science,AI"
161,163,3.6,3.51,University of Michigan,USA,Public,33,36596,6.4,103,2,True,True,True,"Mathematics,Statistics"
150,162,4.8,3.2,University of Michigan,USA,Public,33,35999,6.9,109,2,True,False,True,"Mathematics,Statistics"
153,161,3.1,3.61,University of Michigan,USA,Public,33,34674,6.7,88,2,False,True,True,"Physics,Applied Sciences"
166,164,3.4,3.61,University of Michigan,USA,Public,33,33606,6.8,107,2,False,False,True,"Business,Management"
150,164,3.7,3.67,University of Michigan,USA,Public,33,35551,6.2,101,2,True,False,True,"Business,Management"
167,155,4.4,3.09,University of Michigan,USA,Public,33,35363,6.4,100,2,True,True,True,"Physics,Applied Sciences"
169,165,3.4,2.96,University of Michigan,USA,Public,33,34696,7.3,91,2,False,False,True,"Data Science,AI"
163,156,3.2,3.73,University of Michigan,USA,Public,33,35273,6.9,103,2,True,True,True,"Data Science,AI"
165,168,4.0,3.05,University of Michigan,USA,Public,33,34797,7.1,98,2,True,True,True,"Mathematics,Statistics"
152,162,4.5,3.6,University of Michigan,USA,Public,33,35491,7.4,105,2,True,True,True,"Mathematics,Statistics"
162,167,4.5,3.84,University of Michigan,USA,Public,33,34501,6.2,87,2,False,False,True,"Engineering,Robotics"
155,166,3.9,3.13,Oxford University,UK,Public,2,36479,6.8,109,2,False,False,True,"Physics,Applied Sciences"
